id,age_limit,pegi_tags
1038370,null,
780670,null,
1135436,m,Mild| Lyrics| Mild| Violence
523660,m,Fantasy| Violence
700030,m,Violence| BloodPartial| Nudity
1326000,null,
1100110,null,
397340,null,
1356220,null,
47930,m,Crude| Humor| Sexual| Themes| Violence
578330,null,
1238880,m,Intense| Violence| Use| of| Drugs| Strong| Language| Blood| and| Gore
1174860,null,
517710,m,Mild| Language
1101360,m,Cartoon| Violence| Mild| Blood| Interactive| Elements| Users| Interact
545100,null,
611760,null,
1187940,null,
1235745,m,Violence| Sexual| Themes| Crude| Humor
666860,null,
1230140,null,
405710,null,
321430,m,"Blood,| Language,| Sexual| Themes,| Violence"
204030,m,Blood| Strong| Language| ViolenceSexual| Themes
293780,m,Violence| BloodPartial| Nudity| Crude| Humor
22300,m,Blood| and| Gore| Intense| Violence| Sexual| Themes| Strong| Language| Use| of| Drugs
304650,null,
905640,null,
846870,m,Mild| cartoon| violence
988470,m,Mild| Blood| Violence
1016960,m,Fantasy| Violence| LanguagePartial| Nudity| Suggestive| Themes
838630,null,
939100,null,
640140,null,
426000,null,
419480,m,Fantasy| Violence| Mild| Language| Drug| Reference
1042390,null,
1029890,null,
1130630,m,Fantasy| Violence| Mild| Blood| Alcohol| Reference
1166470,m,Blood| and| Gore| Violence
239550,m,"Blood,Violence"
1066180,null,
242640,m,"Violence,| Blood,| Sexual| Themes,| Language| and| Crude| Humor"
1037020,null,
979930,m,Mild| Blood| Violence
1344530,null,
1063580,null,
220440,m,"Blood| and| Gore,| Drug| Reference,| Intense| Violence,| Nudity,| Sexual| Content,| Strong| Language"
343780,null,
213230,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
130,null,
790740,null,
1299090,null,
1038450,m,Mild| Violence
987150,null,
1292630,null,
464350,null,
469820,null,
1100990,null,
230090,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
425220,m,"Blood,| Suggestive| Themes,| Use| of| Tobacco,| Violence"
573320,null,
629690,null,
586210,null,
1328910,null,
1315300,null,
885150,m,Violence| Blood| and| Gore| Partial| Nudity| Mild| Language| Use| of| Alcohol| and| Tobacco
242550,m,Cartoon| Violence| Comic| Mischief
1162204,m,Blood| Mild| Language| Partial| Nudity| ViolenceInteractive| Elements| In-Game| Purchases| Users| Interact
218550,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
48705,null,
834280,null,
458710,null,
315660,null,
349830,null,
222940,null,
966690,m,"Animated| blood,| Crude| Humor"
850210,m,Intense| Violence| Blood| and| Gore| Drug| Reference| Strong| Language
758870,null,
489180,null,
747200,null,
429390,null,
411970,null,
1243220,null,
850260,null,
235584,m,Drug| Reference| Mild| Language| Mild| Violence| Online| Interactions| and| Music| Downloads| Not| Rated| by| the| ESRB
1259840,null,
586200,m,Alcohol| Reference| Mild| Blood| Suggestive| Themes| Violence
406350,null,
1033530,null,
493840,m,"Mild| Blood,| Mild| Language,| Partial| Nudity,| Suggestive| Themes,| Use| of| Alcohol,| Violence"
1048100,null,
502570,null,
248610,null,
108230,null,
1166472,m,Blood| and| Gore| Violence
625980,m,Blood| and| Gore| Violence
632350,m,Fantasy| Violence| Mild| Language| Suggestive| Themes
547500,null,
1215390,null,
31170,m,Alcohol| Reference| Comic| Mischief| Mild| Language| Mild| Suggestive| Themes
672270,null,
694330,null,
303680,null,
235800,null,
1274490,null,
889921,m,"Blood| and| Gore,| Intense| Violence,| Partial| Nudity,| Sexual| Themes,| Strong| Language,| Use| of| Drugs"
335240,null,
368360,null,
448080,m,Fantasy| Violence| Sexual| Themes| Drug| Reference| Mild| Language| Crude| Humor
405820,null,
758990,null,
401650,null,
787340,m,Fantasy| Violence| Alcohol| and| Tobacco| Reference
1132210,null,
200170,m,"Cartoon| Violence,| Comic| Mischief,| Mild| Language."
673210,null,
761600,m,Blood| and| Gore| Violence
871200,null,
794860,null,
754150,null,
251270,null,
1180491,m,Blood| and| Gore| Violence
362930,null,
535480,m,Fantasy| Violence
593280,null,
378760,null,
1241271,m,Blood| Mild| Language| Use| of| Alcohol| Violence
3830,m,Cartoon| Violence.Crude| Humor| Language
239250,m,"Blood| and| Gore,| Intense| Violence,| Language,| Nudity"
304310,null,
1177880,m,Blood| and| Gore| Intense| Violence| Strong| Language
895040,null,
223593,null,
682130,null,
411891,null,
306690,null,
344140,null,
238430,null,
483980,null,
280220,null,
1060210,m,Blood| LanguageUse| of| Alcohol| Sexual| Themes| Violence
1144400,null,
1142880,null,
977420,m,"Blood| and| Gore,| Intense| Violence,| Nudity,| Strong| Language,| Strong| Sexual| Content,| Use| of| Alcohol"
614581,null,
536220,m,Blood| and| Gore| Intense| Violence| Strong| Language| Use| of| Drugs
288520,m,Intense| Violence| BloodStrong| Language
1200341,null,
449960,null,
765410,null,
280160,m,Violence| Blood
405830,null,
1281880,m,Language| Mild| Violence
672271,null,
629910,null,
1225590,m,"Mild| Suggestive| Themes,| Mild| Violence"
857320,null,
210895,null,
455120,null,
1180490,m,Blood| and| Gore| Violence
530320,null,
1259750,m,Drug| Reference| Mild| Language| ViolenceInteractive| Elements| In-Game| Purchases| Users| Interact
1092430,null,
774541,null,
13600,m,Blood| Suggestive| Themes| Violence
846800,null,
555570,null,
582550,null,
1157560,null,
1214480,null,
1356730,m,"Violence,| Blood"
35700,null,
1018830,null,
10100,m,Mild| Animated| Violence
20,null,
1087460,null,
227780,null,
16868,m,Drug| Reference| Mild| Language| Mild| Violence| Online| Interactions| and| Music| Downloads| Not| Rated| by| the| ESRB
1096580,m,"Animated| blood,| Crude| Humor| Interactive| Elements| Users| Interact"
921590,m,Mild| Language| Partial| Nudity| ViolenceIn-Game| Purchases
213210,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
15170,m,Blood| Fantasy| Violence| Mild| Language| Suggestive| Themes| Online| Interactions| Not| Rated| by| the| ESRB
1038300,m,Mild| Cartoon| Violence
484900,m,"Fantasy| Violence,| Language,| Mild| Blood"
1301020,m,Violence| Sexual| Themes| Crude| Humor
893840,null,
1271792,m,Blood| LanguageSuggestive| Themes| ViolenceInteractive| Elements| In-Game| Purchases| Users| Interact
389140,null,
988450,m,Fantasy| Violence| Mild| Blood
351890,null,
926140,null,
231479,null,
1139940,null,
1062590,null,
338163,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
13500,m,Blood| and| Gore| Intense| Violence| Sexual| Themes
518030,null,
924140,null,
329530,m,Violence| BloodSexual| Themes| Partial| Nudity
1350700,null,
55100,m,Blood| Strong| Language| Violence
17430,m,Mild| Lyrics| Mild| Suggestive| Themes| Mild| Violence| Online| Interactions| Not| Rated| by| the| ESRB.
1164110,m,"Mild| Blood,| Violence"
754920,null,
1018850,null,
1136160,null,
1052690,m,"Mild| Blood,| Violence"
927270,m,Blood| Crude| Humor| Sexual| Themes| Strong| Language| Use| of| Alcohol| Violence
99610,m,Drug| Reference| Mild| Language| Mild| Violence
583270,null,
1003310,m,"Animated| blood,| Crude| Humor"
407330,null,
908520,null,
6080,m,Fantasy| Violence| Mild| Lyrics| Mild| Suggestive| Themes
223597,m,Crude| Humor| Sexual| Themes| Violence
758420,null,
1100750,null,
324160,null,
400910,m,Fantasy| Violence| Suggestive| Themes| Partial| Nudity
357760,null,
1120550,null,
279600,null,
988160,m,Moderate| violence
3910,m,Animated| Blood| Violence
630610,m,Cartoon| Violence
13230,m,Blood| and| Gore| Intense| Violence| Mild| Language
854070,m,"Mild| Blood,| Violence"
469600,null,
320040,m,Fantasy| Violence| Mild| Blood
883360,m,"Mild| Blood,| Violent| References"
282440,m,Language| Suggestive| Themes| Violence
735280,null,
872280,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
1061100,null,
506140,null,
939600,null,
821350,null,
889600,m,Sexual| Themes| Strong| Language| Violence
224480,m,Fantasy| Violence
1417600,null,
1177050,null,
1160750,null,
1012610,null,
522470,null,
434050,m,Blood| and| Gore| ViolencePartial| Nudity| Sexual| Themes| Strong| Language| Use| of| Drugs
1127840,null,
1333350,null,
102600,m,Blood| and| Gore| Violence
264610,null,
279940,m,Fantasy| Violence| LanguageMild| Sexual| Themes| Use| of| Alcohol| and| Tobacco
1051690,null,
417380,m,Blood| and| Gore| Suggestive| Themes| Violence
1146600,null,
774201,null,
1072480,m,Interactive| Elements| In-Game| Purchases| Users| Interact
994730,null,
677620,null,
1149550,null,
1299530,null,
1046930,null,
248750,m,Mild| Fantasy| Violence| Mild| Lyrics| Music| Downloads| Not| Rated| by| the| ESRB
9200,m,Blood| and| Gore| Intense| Violence| Strong| Language
1200720,null,
578210,null,
535230,null,
671160,null,
1361700,null,
889710,null,
1018010,m,Blood| Fantasy| Violence| Partial| Nudity
353270,m,Fantasy| Violence| Suggestive| Themes| Partial| Nudity| Language
226667,null,
672840,null,
235585,m,Drug| Reference| Mild| Language| Mild| Violence| Online| Interactions| and| Music| Downloads| Not| Rated| by| the| ESRB
831980,null,
530611,m,Blood| and| Gore| Intense| Violence| Strong| Language
231480,null,
640340,null,
210906,null,
1005580,null,
503770,null,
732430,null,
433550,null,
893680,null,
337660,null,
833040,m,Violence| Blood| and| Gore| Strong| Language
890720,null,
1097620,null,
368370,null,
99611,m,Drug| Reference| Mild| Language| Mild| Violence
226820,m,Mild| Violence
232910,null,
378649,m,Blood| and| Gore| Intense| Violence| NudityStrong| Language| Strong| Sexual| Content| Use| of| Alcohol
471660,null,
1072710,null,
658850,null,
692100,m,Violence| Strong| Language| Blood
760070,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
505630,m,Violence| Blood| and| Gore| Strong| Language
1125210,null,
953580,null,
242700,m,Blood| LanguageSuggestive| Themes| Use| of| Tobacco| Violence
759130,null,
716490,null,
975510,null,
844660,m,Violence| BloodSexual| Themes| Language
351700,null,
409870,m,Violence| BloodSuggestive| Themes| Mild| Language| Use| of| Alcohol| and| Tobacco
1184350,m,Blood| and| Gore| Intense| Violence| Strong| Language
1103880,null,
471550,null,
337340,null,
965200,null,
397430,null,
1067860,null,
843260,null,
1044620,null,
47892,m,Crude| Humor| SexualThemes| Violence
764790,m,Fantasy| Violence
436120,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
289950,null,
1390010,null,
884143,m,Alcohol| Reference| Mild| Language| Violent| References
992174,m,Cartoon| Violence| Mild| Language| Mild| Suggestive| Themes
397740,null,
1214520,null,
1133330,null,
992175,m,Cartoon| Violence| Mild| Language| Mild| Suggestive| Themes
801710,m,"Alcohol| Reference,| Fantasy| Violence,| Mild| Language"
219780,m,Blood| ViolenceSuggestive| Themes
6800,m,Blood| Violence
1097110,null,
569860,m,Fantasy| Violence| LanguageUse| of| Alcohol| and| Tobacco| Crude| Humor| Drug| Reference| Sexual| Themes
804010,null,
634160,m,Mild| Fantasy| Violence
1040230,null,
324680,null,
844890,m,"Violence•| Mostly| realistic| setting•| Photo-realistic| depictionViolence| Against| Non-Humans•| Violence| is| often| depicted| from| a| distance•| Violence| is| rarely| depicted| close-up•| No| blood| and| goreLanguage•| Minor| profanities| (e.g.| ""damn"";| ""hell"")Users| Interact•| User| generated| content| shared| with| others"
252330,m,Violence| Blood
755790,null,
272270,m,Blood| LanguageSexual| Themes| Violence
949290,null,
953690,null,
854860,null,
2300,null,
1175090,m,Language| Suggestive| Themes| Violence
963710,null,
16866,m,Drug| Reference| Mild| Language| Mild| Violence
312670,null,
584980,m,Violence| BloodStrong| Language
1264670,null,
761350,null,
203140,m,Blood| and| Gore| Intense| Violence| Partial| Nudity| Sexual| Themes| Strong| Language| Use| of| Drugs
835860,m,Mild| Language| ViolenceUsers| Interact
416590,null,
823950,null,
33930,m,Blood| Strong| Language| Violence
657240,null,
1287050,m,Blood| Mild| Language| Use| of| Alcohol| Violence
292140,m,"Drug| Reference,| Mild| Language,| Mild| Suggestive| Themes,| Simulated| Gambling,| Violence"
893520,null,
261110,null,
735850,null,
40800,null,
1047440,null,
361670,m,Animated| Violence
748370,null,
518920,null,
332070,null,
951430,null,
854750,m,Fantasy| Violence| Mild| Blood
1045180,null,
19980,m,Alcohol| Reference| Mild| Language| Mild| Suggestive| Themes| Violence
612470,null,
2360,m,Animated| Violence| Animated| Blood
97330,m,Blood| Mild| Fantasy| Violence| Mild| Suggestive| Themes
418620,null,
3900,m,Alcohol| and| Tobacco| Reference| Violence
294530,null,
2320,m,Blood| GoreAnimated| Violence
460430,null,
1271671,null,
32330,m,Cartoon| Violence
879000,m,May| contain| content| inappropriate| for| children.| Visit| esrb.org| for| rating| information
754923,null,
225260,null,
212630,m,Blood| Intense| Violence| Strong| Language
2620,m,Blood| Violence
411892,null,
494430,null,
990050,m,Blood| Strong| Language| Suggestive| Themes| Violence
758370,null,
4920,null,
909610,null,
672680,null,
1352930,null,
577970,null,
816090,null,
95400,null,
2210,m,Blood| and| Gore| Intense| Violence| Strong| Language
920840,null,
411960,null,
1238103,m,Blood| and| Gore| LanguageViolence
572430,null,
416420,m,"Blood,| Language,| Suggestive| Themes,| Violence"
42968,m,Drug| and| Alcohol| Reference| Mild| Language| Mild| Suggestive| Themes| Mild| Violence
980940,null,
70600,m,Cartoon| Violence| Mild| Language| Alcohol| Reference| Crude| Humor
1025410,null,
13240,m,Animated| Blood| and| Gore| Animated| Violence
345350,m,Blood| Mild| Language| Suggestive| Themes| Use| of| Alcohol| Violence
814740,null,
743900,m,Cartoon| Violence| Mild| Suggestive| Themes
13560,m,Blood| and| Gore| Violence
966680,null,
1086860,null,
1334040,null,
219640,null,
486860,null,
722180,null,
574560,null,
870200,null,
8190,m,Blood| Drug| Reference| LanguageSexual| Themes| Violence
400551,m,Blood| Strong| Language| Intense| Violence
742300,m,Cartoon| Violence
99612,m,Drug| Reference| Mild| Language| Mild| Violence
814540,null,
1020730,null,
638650,m,Violence| BloodSexual| Themes| Partial| Nudity| Mild| Language
677340,null,
72740,m,Blood| and| Gore| Intense| Violence| Sexual| Content| Strong| Language| Use| of| Drugs
607380,null,
803980,null,
451760,m,Sexual| Themes| Strong| Language
1244781,m,Violence| BloodPartial| Nudity| Sexual| Content| Strong| Language
660160,null,
989770,null,
537110,null,
715190,null,
957790,null,
207870,m,Blood| and| Gore| Intense| Violence| LanguageSexual| Themes| Use| of| Alcohol
467660,m,Blood| and| Gore| Intense| Violence
223770,m,Mild| Violence
1267470,null,
6860,m,Blood| Intense| Violence| Partial| Nudity| Sexual| Themes| Strong| Language| Use| of| Drugs
1088090,null,
881320,m,Cartoon| Violence
250620,m,Mild| Violence
1144030,null,
530710,m,Blood| and| Gore| Intense| Violence| Language
753420,null,
761620,null,
875800,null,
338390,null,
1259560,null,
1390110,m,"Violence,| Blood"
1010821,null,
414870,null,
1170010,null,
941952,m,Blood| Partial| Nudity| Strong| Language| Violence
628070,null,
1080410,m,"Mild| Fantasy| Violence,| Comic| Mischief"
17450,m,Blood| Intense| Violence| LanguagePartial| Nudity| Sexual| Content
1316760,null,
1017100,null,
884142,m,Alcohol| Reference| Mild| Language| Violent| References
227860,null,
1241570,m,Blood| and| Gore| Intense| Violence| Strong| Language
897330,null,
259170,m,"Blood| and| Gore,| Strong| Language,| Violence"
1111370,null,
520550,null,
737780,m,Blood| Use| of| Drugs| Intense| Violence| Strong| Language| Sexual| Themes
1015500,m,Alcohol| Reference| Mild| Blood| Mild| Language| Suggestive| Themes| Violence
761460,null,
1151440,null,
436080,m,Blood| and| Gore| Intense| Violence| Strong| Language
1235110,null,
1078280,null,
552450,null,
552440,null,
1167320,null,
3540,null,
210770,null,
994140,m,Alcohol| Reference| Tobacco| Reference| Mild| Violence
200900,null,
746730,null,
12810,m,Alcohol| Reference| Crude| Humor| Suggestive| Themes| Violence
1071290,null,
408410,m,Violence| BloodMild| Language
828070,null,
645730,m,Violence| BloodSexual| Themes| Mild| Language| Use| of| Alcohol
496300,m,Fantasy| Violence
845010,m,"Violence•| Mostly| realistic| setting•| Photo-realistic| depictionViolence| Against| Non-Humans•| Violence| is| often| depicted| from| a| distance•| Violence| is| rarely| depicted| close-up•| No| blood| and| goreLanguage•| Minor| profanities| (e.g.| ""damn"";| ""hell"")Users| Interact•| User| generated| content| shared| with| others"
1229310,null,
420000,null,
15750,null,
541930,null,
1224290,null,
568090,null,
7600,m,Alcohol| Reference
342190,m,Fantasy| Violence| Mild| Language
694770,null,
50300,m,Blood| and| Gore| Intense| Violence| Strong| Language
865540,null,
1215220,null,
335070,null,
895200,null,
619500,null,
839310,null,
450550,null,
1255001,m,Blood| and| Gore| Violence
625050,m,Drug| Reference| Mild| Language| Mild| Sexual| Themes| Mild| Violence
232430,null,
323470,m,"Cartoon| violence,| Mild| blood,| Mild| language,| Mild| Suggestive| Themes"
992730,null,
848500,null,
485380,null,
301520,m,Fantasy| Violence
779590,null,
773840,null,
885810,null,
891730,m,Blood| Mild| Language| Use| of| Alcohol| Violence
246420,null,
1246520,null,
585710,null,
312780,null,
388880,m,Violence| Drug| Reference| LanguageUse| of| Alcohol| and| Tobacco| Sexual| Themes
1029550,null,
943260,null,
406290,null,
1321070,null,
1043340,null,
287980,null,
9310,m,Blood| and| Gore| Violence
218640,null,
33320,m,Violence
863570,null,
830820,null,
691450,null,
909720,null,
883150,m,"Blood| and| Gore,| Intense| Violence,| Nudity,| Strong| Language,| Strong| Sexual| Content,| Use| of| Alcohol"
939840,m,"Mild| Blood,| Violence"
1250520,null,
